customer_id,monetary_value,frequency,last_invoice_date,recency,Cluster
14325.0,245.48000000000002,1,2010-05-19 09:20:00,204,0
14326.0,757.13,2,2010-09-02 13:29:00,98,2
14327.0,1583.28,5,2010-11-22 15:24:00,17,3
14330.0,200.63,1,2010-03-26 09:10:00,258,0
14332.0,1077.2,2,2010-11-23 15:24:00,16,2
14338.0,339.88,1,2010-06-21 10:32:00,171,0
14339.0,310.75,1,2010-10-07 08:50:00,63,1
14342.0,249.88,2,2010-10-03 12:46:00,67,1
14343.0,1088.91,4,2010-10-14 13:05:00,56,3
14346.0,1294.17,3,2010-10-10 14:19:00,60,2
14347.0,82.6,1,2009-12-03 10:49:00,371,0
14350.0,689.1,2,2010-11-24 12:01:00,15,2
14353.0,285.9,2,2010-10-25 14:46:00,45,1
14355.0,840.0500000000001,3,2010-12-09 12:16:00,0,2
14358.0,400.06,2,2010-11-15 15:51:00,24,1
14361.0,214.70999999999998,1,2010-05-10 12:29:00,213,0
14363.0,227.47000000000003,2,2010-11-02 17:01:00,37,1
14365.0,634.68,2,2010-11-10 09:52:00,29,1
14366.0,136.0,1,2010-07-02 17:23:00,160,0
14369.0,469.13,2,2010-03-07 15:47:00,277,0
14370.0,1175.78,6,2010-09-15 10:53:00,85,3
14372.0,860.08,2,2010-09-22 16:17:00,78,2
14374.0,108.0,1,2010-06-16 14:25:00,176,0
14375.0,875.31,2,2010-09-15 14:45:00,85,2
14376.0,215.46,1,2010-01-25 15:36:00,318,0
14378.0,131.25,1,2010-03-28 12:22:00,256,0
14379.0,920.81,2,2010-11-11 16:29:00,28,2
14381.0,428.65999999999997,1,2010-09-14 16:15:00,86,1
14382.0,620.73,1,2010-11-14 16:32:00,25,1
14384.0,58.5,1,2010-07-27 09:53:00,135,1
14389.0,854.55,3,2010-10-11 10:04:00,59,2
14391.0,135.6,1,2010-05-12 09:42:00,211,0
14392.0,266.4,1,2010-10-03 12:56:00,67,1
14394.0,93.8,1,2010-05-24 10:43:00,199,0
14396.0,1633.94,6,2010-12-03 15:19:00,6,3
14398.0,707.79,2,2010-11-03 13:46:00,36,2
14400.0,1157.77,2,2010-10-27 13:59:00,43,2
14402.0,285.6,1,2010-02-25 13:20:00,287,0
14403.0,404.7,2,2010-04-29 08:47:00,224,0
14405.0,195.0,1,2010-11-18 11:40:00,21,1
14408.0,1503.2400000000002,4,2010-08-25 13:08:00,106,3
14410.0,1546.07,2,2010-11-28 14:57:00,11,2
14412.0,656.16,1,2010-10-11 12:33:00,59,1
14413.0,304.87,2,2010-10-25 14:41:00,45,1
14414.0,902.35,1,2010-11-30 10:12:00,9,2
14417.0,604.2,1,2010-11-17 10:55:00,22,1
14419.0,202.85,1,2010-11-22 11:09:00,17,1
14420.0,1251.65,3,2010-11-08 10:49:00,31,2
14421.0,1656.26,4,2010-07-15 12:30:00,147,3
14423.0,651.41,2,2010-09-28 10:42:00,72,1
14425.0,661.39,3,2010-10-01 10:24:00,69,2
14427.0,900.1800000000001,2,2010-08-02 11:25:00,129,2
14429.0,516.28,1,2010-11-01 10:08:00,38,1
14430.0,1220.9,3,2010-07-16 11:35:00,146,2
14433.0,289.6,1,2010-08-31 12:35:00,100,1
14435.0,90.42,1,2010-07-26 12:33:00,136,1
14436.0,182.64000000000001,1,2010-06-04 11:32:00,188,0
14437.0,895.84,5,2010-12-09 09:27:00,0,3
14443.0,966.27,2,2010-12-06 11:03:00,3,2
14444.0,132.04,1,2010-09-09 18:56:00,91,1
14445.0,221.65,1,2010-09-10 11:09:00,90,1
14446.0,201.73,1,2010-11-18 12:08:00,21,1
14447.0,548.5,1,2010-11-04 13:32:00,35,1
14449.0,1575.7,5,2010-12-02 14:09:00,7,3
14450.0,645.19,4,2010-11-25 11:58:00,14,3
14452.0,401.15,2,2010-11-09 14:13:00,30,1
14454.0,977.3,5,2010-11-28 13:26:00,11,3
14455.0,628.21,4,2010-10-03 15:48:00,67,3
14458.0,228.62,1,2010-11-24 12:43:00,15,1
14460.0,659.16,6,2010-11-08 15:00:00,31,3
14462.0,265.99,1,2010-10-03 14:13:00,67,1
14463.0,256.95,1,2010-07-28 11:35:00,134,1
14464.0,111.0,2,2010-05-20 18:00:00,203,0
14468.0,204.24,1,2009-12-06 12:21:00,368,0
14470.0,250.85,1,2010-10-05 12:39:00,65,1
14471.0,400.95,2,2010-04-27 17:12:00,226,0
14472.0,291.38,1,2010-01-19 13:09:00,324,0
14474.0,730.42,1,2010-05-09 12:12:00,214,0
14475.0,225.3,1,2010-10-27 09:20:00,43,1
14477.0,660.0,3,2010-09-29 14:05:00,71,2
14478.0,1276.66,4,2010-11-22 15:29:00,17,3
14479.0,982.86,3,2010-12-09 12:59:00,0,2
14480.0,1020.47,3,2010-11-02 12:35:00,37,2
14481.0,1674.98,3,2010-10-28 19:20:00,42,2
14483.0,120.0,1,2009-12-03 10:16:00,371,0
14484.0,749.0600000000001,3,2010-11-03 13:50:00,36,2
14486.0,175.5,2,2010-07-16 09:42:00,146,1
14487.0,257.28000000000003,2,2010-12-06 13:22:00,3,1
14489.0,1111.55,3,2010-09-28 15:26:00,72,2
14490.0,1273.47,2,2010-10-29 15:04:00,41,2
14491.0,127.2,1,2010-12-02 12:10:00,7,1
14494.0,261.9,2,2010-11-03 13:13:00,36,1
14495.0,51.0,1,2010-02-18 08:49:00,294,0
14497.0,221.69,1,2010-02-04 09:59:00,308,0
14499.0,1323.65,4,2010-11-30 14:28:00,9,3
14506.0,1278.5,3,2010-12-05 14:25:00,4,2
14508.0,598.52,3,2010-11-28 13:21:00,11,2
14509.0,110.95,1,2010-06-23 13:21:00,169,0
14510.0,1007.28,3,2010-11-29 12:46:00,10,2
14512.0,948.19,5,2010-11-21 13:00:00,18,3
14513.0,332.42,3,2010-09-29 12:11:00,71,1
14515.0,1647.17,6,2010-11-17 12:24:00,22,3
14516.0,163.92,1,2010-07-11 14:07:00,151,1
14519.0,206.09,2,2010-01-25 11:18:00,318,0
14521.0,199.45000000000002,1,2010-08-05 16:35:00,126,1
14522.0,784.08,4,2010-04-23 10:45:00,230,3
14524.0,1066.03,4,2010-10-26 11:21:00,44,3
14526.0,262.4,1,2010-11-15 13:32:00,24,1
14531.0,376.34,1,2010-08-17 10:16:00,114,1
14533.0,1516.65,4,2010-10-28 16:42:00,42,3
14537.0,285.84000000000003,1,2010-03-26 13:44:00,258,0
14538.0,982.59,3,2010-06-27 10:23:00,165,2
14541.0,1038.03,6,2010-10-19 15:07:00,51,3
14544.0,957.98,1,2010-08-26 16:00:00,105,2
14545.0,349.25,1,2010-02-03 15:23:00,309,0
14549.0,627.3100000000001,3,2010-10-15 08:26:00,55,2
14550.0,587.69,2,2010-11-16 14:05:00,23,1
14551.0,693.81,5,2010-10-24 14:45:00,46,3
14552.0,346.21,2,2010-11-24 12:36:00,15,1
14553.0,982.27,4,2010-10-24 12:00:00,46,3
14556.0,835.34,3,2010-04-22 14:57:00,231,2
14558.0,655.5,3,2010-02-23 12:51:00,289,0
14559.0,75.6,1,2010-11-14 16:05:00,25,1
14563.0,664.32,2,2010-07-18 12:01:00,144,2
14565.0,760.1,1,2010-08-23 09:48:00,108,1
14568.0,919.7,1,2010-09-30 17:15:00,70,2
14569.0,371.59,3,2010-09-13 10:51:00,87,1
14570.0,295.19,1,2010-09-22 13:07:00,78,1
14571.0,161.65,1,2010-10-10 15:06:00,60,1
14573.0,968.0,5,2010-12-02 19:59:00,7,3
14574.0,143.70000000000002,1,2009-12-07 12:42:00,367,0
14575.0,460.71,1,2010-08-08 14:51:00,123,1
14576.0,35.400000000000006,1,2010-12-02 17:51:00,7,1
14577.0,514.54,3,2010-11-10 12:19:00,29,1
14579.0,105.56,1,2010-10-03 14:36:00,67,1
14580.0,14.850000000000001,1,2010-07-09 15:20:00,153,0
14581.0,295.2,1,2010-06-13 15:48:00,179,0
14583.0,728.48,3,2010-11-21 15:28:00,18,2
14584.0,705.65,4,2010-10-14 13:48:00,56,3
14585.0,986.22,4,2010-11-22 12:44:00,17,3
14588.0,135.39,1,2010-05-10 15:08:00,213,0
14589.0,39.75,1,2010-12-03 11:42:00,6,1
14594.0,255.0,1,2010-12-01 13:54:00,8,1
14595.0,423.85,2,2010-09-12 12:47:00,88,1
14596.0,229.47,1,2010-03-23 12:13:00,261,0
14597.0,1318.3899999999999,4,2010-11-25 13:38:00,14,3
14598.0,162.07,1,2010-05-19 13:07:00,204,0
14599.0,474.54,2,2010-11-14 14:49:00,25,1
14600.0,471.84000000000003,1,2010-11-11 15:56:00,28,1
14602.0,205.35999999999999,1,2010-02-21 15:47:00,291,0
14604.0,136.35999999999999,1,2010-03-16 13:00:00,268,0
14605.0,936.31,4,2010-11-30 14:07:00,9,3
14608.0,1557.79,6,2010-11-25 15:52:00,14,3
14609.0,884.64,6,2010-11-14 10:14:00,25,3
14610.0,24.35,2,2010-11-09 10:58:00,30,1
14611.0,604.3299999999999,2,2010-09-22 09:19:00,78,1
14612.0,877.7,1,2010-10-20 16:01:00,50,2
14613.0,76.32000000000001,1,2010-01-28 13:02:00,315,0
14614.0,295.13,1,2010-11-18 13:04:00,21,1
14615.0,951.76,5,2010-11-10 13:36:00,29,3
14616.0,121.7,2,2010-11-19 16:33:00,20,1
14617.0,190.47000000000003,2,2010-11-02 11:41:00,37,1
14618.0,788.88,4,2010-11-28 10:24:00,11,3
14619.0,896.8000000000001,1,2010-06-16 14:41:00,176,2
14621.0,1212.21,4,2010-07-16 07:50:00,146,3
14623.0,1170.33,5,2010-11-24 15:26:00,15,3
14624.0,588.22,4,2010-10-20 15:16:00,50,3
14627.0,462.75,1,2010-11-25 16:32:00,14,1
14628.0,1326.04,3,2010-09-23 18:24:00,77,2
14630.0,338.65,1,2010-08-12 16:38:00,119,1
14631.0,1018.71,3,2010-11-18 10:37:00,21,2
14635.0,215.22,1,2010-09-12 10:47:00,88,1
14637.0,106.67999999999999,1,2010-01-31 15:52:00,312,0
14640.0,1541.98,4,2010-10-26 09:45:00,44,3
14643.0,986.08,3,2010-04-01 08:33:00,252,2
14644.0,1416.96,5,2010-10-21 10:10:00,49,3
14645.0,279.8,1,2010-03-15 11:33:00,269,0
14647.0,276.75,1,2010-07-04 13:27:00,158,0
14650.0,62.5,1,2010-04-29 20:27:00,223,0
14653.0,1488.68,4,2010-07-14 12:19:00,148,3
14654.0,246.86,1,2009-12-01 12:57:00,373,0
14656.0,523.6,3,2010-10-20 13:26:00,50,2
14657.0,612.65,2,2010-10-06 15:33:00,64,1
14662.0,645.16,3,2010-10-08 13:31:00,62,2
14663.0,490.6,2,2010-10-05 13:21:00,65,1
14665.0,913.95,2,2010-10-08 14:40:00,62,2
14668.0,111.63,1,2010-09-20 15:03:00,80,1
14670.0,190.47,1,2009-12-07 13:59:00,367,0
14671.0,1127.45,2,2010-06-08 13:39:00,184,2
14672.0,347.59,2,2010-07-12 10:23:00,150,1
14673.0,1674.41,3,2010-12-07 12:49:00,2,2
14674.0,173.66,1,2010-07-18 14:25:00,144,1
14675.0,462.15,1,2010-11-16 12:22:00,23,1
14677.0,184.91,1,2010-04-26 09:48:00,227,0
14678.0,403.39,1,2010-05-09 14:32:00,214,0
14679.0,1289.44,3,2010-11-23 11:51:00,16,2
14681.0,376.20000000000005,3,2010-11-17 15:42:00,22,1
14682.0,1462.81,4,2010-10-07 09:53:00,63,3
14683.0,146.56,1,2010-04-30 17:18:00,223,0
14684.0,232.27,1,2010-11-14 14:07:00,25,1
14686.0,885.83,5,2010-10-21 18:31:00,49,3
14687.0,773.6800000000001,2,2010-11-04 18:56:00,35,2
14690.0,422.63,2,2010-11-12 14:51:00,27,1
14693.0,992.46,6,2010-10-10 13:26:00,60,3
14694.0,244.31,1,2010-04-01 19:46:00,252,0
14695.0,1620.07,3,2010-07-08 14:18:00,154,2
14696.0,688.95,2,2010-12-01 15:37:00,8,2
14699.0,593.47,3,2010-09-30 15:14:00,70,2
14700.0,880.96,2,2010-10-20 12:26:00,50,2
14704.0,266.66,2,2010-10-11 11:53:00,59,1
14706.0,390.69,1,2010-03-31 11:09:00,253,0
14707.0,139.2,2,2010-09-30 11:37:00,70,1
14708.0,1085.91,3,2010-12-06 12:23:00,3,2
14712.0,411.0,1,2010-10-17 14:49:00,53,1
14714.0,746.05,3,2010-10-28 17:46:00,42,2
14715.0,957.17,4,2010-09-23 13:04:00,77,3
14716.0,235.77,1,2010-09-21 12:07:00,79,1
14717.0,81.3,1,2009-12-06 13:05:00,368,0
14718.0,226.42,1,2010-10-25 13:07:00,45,1
14721.0,115.77,1,2010-11-25 13:08:00,14,1
14722.0,325.45,2,2010-08-19 14:34:00,112,1
14724.0,345.25,1,2010-04-28 13:26:00,225,0
14725.0,591.28,3,2010-11-10 11:47:00,29,2
14726.0,124.75,1,2010-02-23 12:35:00,289,0
14727.0,196.65,2,2010-06-11 13:30:00,181,0
14728.0,190.58,1,2010-10-22 15:57:00,48,1
14729.0,593.89,3,2010-12-01 12:43:00,8,2
14734.0,1056.42,4,2010-10-10 12:04:00,60,3
14736.0,401.08,2,2010-08-11 15:21:00,120,1
14738.0,507.45,2,2010-05-27 20:31:00,195,0
14741.0,497.25,2,2010-12-02 08:43:00,7,1
14742.0,579.85,1,2010-09-30 14:07:00,70,1
14743.0,50.48,1,2010-04-26 10:26:00,227,0
14746.0,593.5,4,2010-10-29 14:44:00,41,3
14749.0,310.15,1,2010-08-17 12:36:00,114,1
14750.0,112.03,1,2009-12-03 17:57:00,371,0
14751.0,126.45,2,2010-01-24 13:37:00,319,0
14753.0,306.36,1,2010-09-05 11:04:00,95,1
14754.0,912.4300000000001,4,2010-10-10 10:22:00,60,3
14758.0,1380.9099999999999,3,2010-11-08 09:42:00,31,2
14761.0,192.02,1,2010-09-21 14:22:00,79,1
14762.0,117.05000000000001,1,2010-03-23 15:36:00,261,0
14767.0,382.81,1,2010-08-22 14:54:00,109,1
14771.0,594.62,2,2010-03-28 12:52:00,256,0
14773.0,140.55,1,2010-04-26 10:29:00,227,0
14774.0,241.45,1,2010-06-29 12:26:00,163,0
14775.0,406.56,1,2010-12-02 16:38:00,7,1
14776.0,1170.0,4,2010-11-17 09:53:00,22,3
14777.0,307.56,1,2010-11-01 12:50:00,38,1
14783.0,307.3,1,2010-02-18 16:16:00,294,0
14784.0,159.94,1,2010-11-15 09:49:00,24,1
14786.0,90.96,1,2010-06-07 13:42:00,185,0
14787.0,110.65,1,2010-08-25 14:38:00,106,1
14788.0,476.88,1,2010-04-22 18:16:00,231,0
14791.0,303.63,1,2010-04-12 10:24:00,241,0
14793.0,396.91,1,2010-06-22 16:54:00,170,0
14794.0,633.99,3,2010-11-02 09:06:00,37,2
14797.0,300.31,1,2010-07-20 14:07:00,142,1
14798.0,550.5699999999999,5,2010-11-23 15:59:00,16,3
14799.0,180.45,1,2009-12-02 11:18:00,372,0
14805.0,549.99,3,2010-10-31 14:50:00,39,2
14806.0,110.03999999999999,1,2010-09-26 15:50:00,74,1
14807.0,519.29,2,2010-11-14 12:47:00,25,1
14809.0,686.76,2,2010-03-28 15:44:00,256,0
14810.0,449.14,3,2010-12-05 12:08:00,4,1
14811.0,170.5,1,2010-11-17 13:09:00,22,1
14812.0,185.8,1,2010-04-20 12:13:00,233,0
14813.0,935.44,4,2010-12-05 11:57:00,4,3
14814.0,159.21,1,2010-05-07 14:10:00,216,0
14818.0,512.61,3,2010-09-07 14:16:00,93,2
14819.0,198.09,2,2010-08-02 17:19:00,129,1
14820.0,767.47,5,2010-11-24 17:15:00,15,3
14822.0,157.70000000000002,1,2010-08-11 12:52:00,120,1
14826.0,385.2,2,2010-05-07 09:00:00,216,0
14829.0,995.29,4,2010-12-02 16:12:00,7,3
14831.0,1676.57,3,2010-01-28 14:31:00,315,2
14833.0,94.8,1,2010-07-29 10:06:00,133,1
14834.0,485.86,1,2010-10-28 17:37:00,42,1
14835.0,297.0,2,2010-06-29 10:08:00,163,0
14838.0,773.6700000000001,2,2010-10-12 15:46:00,58,2
14839.0,915.28,3,2010-10-17 13:01:00,53,2
14840.0,299.86,1,2010-06-18 15:42:00,174,0
14843.0,211.79999999999998,1,2010-09-29 12:39:00,71,1
14845.0,150.0,1,2010-04-19 10:19:00,234,0
14846.0,437.4,1,2010-10-08 17:07:00,62,1
14847.0,1039.55,2,2010-10-28 09:45:00,42,2
14848.0,310.56,1,2010-10-31 12:22:00,39,1
14850.0,1468.26,6,2010-10-18 15:52:00,52,3
14851.0,318.06,1,2010-03-19 11:52:00,265,0
14853.0,901.0699999999999,3,2010-10-12 17:17:00,58,2
14854.0,1563.03,4,2010-11-14 14:37:00,25,3
14858.0,180.75,1,2010-07-22 10:51:00,140,1
14859.0,351.9,1,2010-06-03 10:26:00,189,0
14865.0,77.52000000000001,3,2010-12-02 18:23:00,7,1
14868.0,1230.42,4,2010-11-24 13:53:00,15,3
14870.0,1511.7,5,2010-10-22 14:58:00,48,3
14871.0,736.59,5,2010-08-03 14:18:00,128,3
14872.0,816.6,3,2010-08-13 12:34:00,118,2
14873.0,334.45,1,2010-03-16 10:51:00,268,0
14874.0,116.18,1,2010-06-22 14:58:00,170,0
14875.0,1397.08,1,2010-09-24 10:29:00,76,2
14876.0,256.7,2,2010-07-06 14:57:00,156,1
14877.0,437.0,2,2010-10-17 13:09:00,53,1
14879.0,185.06,1,2010-01-24 11:35:00,319,0
14884.0,120.6,1,2010-02-08 12:56:00,304,0
14885.0,832.8,2,2010-10-08 12:08:00,62,2
14890.0,691.6,2,2010-03-31 09:40:00,253,0
14891.0,552.35,2,2010-10-19 12:10:00,51,1
14892.0,202.35000000000002,1,2010-01-18 08:58:00,325,0
14893.0,571.76,1,2010-04-01 09:03:00,252,0
14894.0,837.0600000000001,2,2010-09-22 15:23:00,78,2
14899.0,1384.88,1,2010-11-09 15:20:00,30,2
14900.0,13.919999999999998,1,2010-07-05 15:09:00,157,0
14901.0,868.36,5,2010-12-08 10:46:00,1,3
14902.0,702.96,2,2010-11-09 10:29:00,30,2
14904.0,615.2,2,2010-10-27 15:40:00,43,1
14905.0,1355.24,6,2010-11-30 11:07:00,9,3
14908.0,104.10000000000001,1,2010-09-02 16:39:00,98,1
14909.0,1404.68,3,2010-09-28 16:56:00,72,2
14912.0,981.7299999999999,3,2010-11-03 09:51:00,36,2
14917.0,1123.75,2,2010-04-22 11:28:00,231,2
14919.0,359.35,1,2010-06-18 13:06:00,174,0
14920.0,629.4,1,2010-05-23 15:25:00,200,0
14922.0,843.74,2,2010-11-11 11:14:00,28,2
14924.0,620.96,2,2010-04-08 15:40:00,245,0
14926.0,359.4,2,2010-11-23 07:13:00,16,1
14927.0,308.2,1,2010-11-08 12:30:00,31,1
14928.0,223.91000000000003,1,2010-03-22 09:14:00,262,0
14929.0,612.8100000000001,1,2010-10-14 12:22:00,56,1
14932.0,566.13,2,2010-12-09 11:48:00,0,1
14934.0,1512.56,3,2010-11-26 11:24:00,13,2
14935.0,1065.12,1,2010-03-30 11:48:00,254,0
14940.0,531.49,2,2010-10-18 10:47:00,52,1
14941.0,182.1,1,2010-05-10 11:30:00,213,0
14942.0,746.56,4,2010-11-03 10:51:00,36,3
14943.0,107.62,1,2010-02-14 16:04:00,298,0
14945.0,179.4,1,2010-10-22 11:26:00,48,1
14947.0,758.97,4,2010-11-16 18:30:00,23,3
14949.0,515.0,4,2010-08-27 15:38:00,104,3
14953.0,721.45,3,2010-10-17 12:52:00,53,2
14954.0,167.27,1,2010-01-05 16:38:00,338,0
14955.0,163.77,1,2009-12-07 11:35:00,367,0
14956.0,1325.0,1,2010-10-14 16:40:00,56,2
14957.0,274.8,1,2010-03-05 10:50:00,279,0
14958.0,458.26,3,2010-04-23 14:31:00,230,0
14962.0,240.21000000000004,3,2010-06-18 15:57:00,174,0
14966.0,924.5200000000001,5,2010-11-17 13:14:00,22,3
14967.0,1518.81,5,2010-09-24 11:11:00,76,3
14968.0,353.65,1,2010-09-07 13:28:00,93,1
14969.0,906.23,1,2010-01-05 12:43:00,338,0
14972.0,30.300000000000004,1,2010-11-23 16:17:00,16,1
14975.0,192.45,1,2010-10-14 14:11:00,56,1
14977.0,31.929999999999996,1,2009-12-14 10:37:00,360,0
14978.0,1210.72,5,2010-10-05 13:52:00,65,3
14979.0,439.46,1,2009-12-04 12:54:00,370,0
14980.0,150.68,1,2009-12-02 14:09:00,372,0
14981.0,270.8,1,2010-10-12 11:04:00,58,1
14982.0,234.88,1,2010-05-16 15:52:00,207,0
14983.0,183.20000000000002,1,2010-01-19 17:32:00,324,0
14984.0,1058.1399999999999,4,2010-11-16 10:36:00,23,3
14986.0,566.9,2,2010-11-28 15:25:00,11,1
14989.0,342.4,1,2010-02-16 10:40:00,296,0
14990.0,305.42,2,2010-04-06 13:54:00,247,0
14991.0,314.67,1,2010-10-05 13:01:00,65,1
14992.0,210.5,1,2010-09-23 17:48:00,77,1
14993.0,36.13,1,2010-05-25 12:47:00,198,0
14994.0,956.68,5,2010-11-22 12:59:00,17,3
14996.0,442.28999999999996,2,2010-08-15 13:44:00,116,1
14997.0,230.4,1,2010-02-22 12:11:00,290,0
14998.0,340.86,2,2010-10-07 18:48:00,63,1
14999.0,129.48000000000002,1,2010-04-26 10:47:00,227,0
15001.0,228.85999999999999,2,2010-11-10 13:51:00,29,1
15003.0,1060.7,6,2010-08-23 15:44:00,108,3
15006.0,323.05,1,2010-09-12 13:03:00,88,1
15008.0,360.0,2,2010-08-16 13:09:00,115,1
15011.0,416.6,2,2010-11-09 11:10:00,30,1
15012.0,437.58,2,2010-12-01 12:49:00,8,1
15016.0,460.26,4,2010-11-11 16:30:00,28,3
15018.0,111.25,1,2010-12-07 10:47:00,2,1
15020.0,203.42,1,2010-11-25 13:29:00,14,1
15021.0,869.01,4,2010-12-08 12:17:00,1,3
15022.0,281.05,1,2010-01-31 16:02:00,312,0
15025.0,628.13,1,2010-05-20 13:28:00,203,0
15026.0,592.61,2,2010-11-29 13:50:00,10,1
15028.0,530.58,3,2010-12-06 12:47:00,3,1
15029.0,365.1,1,2010-03-30 12:16:00,254,0
15030.0,1461.63,6,2010-11-24 14:57:00,15,3
15037.0,402.51,2,2010-11-28 13:05:00,11,1
15038.0,604.37,4,2010-12-05 10:54:00,4,3
15040.0,7.49,1,2010-06-16 11:40:00,176,0
15041.0,113.25,1,2010-09-21 13:16:00,79,1
15042.0,179.52,1,2010-04-23 14:01:00,230,0
15048.0,98.7,1,2010-12-06 12:15:00,3,1
15055.0,560.07,3,2010-08-22 11:06:00,109,2
15056.0,133.45,1,2010-07-07 15:58:00,155,0
15058.0,1285.04,5,2010-11-28 10:42:00,11,3
15062.0,1597.76,4,2010-10-12 10:38:00,58,3
15064.0,1154.41,4,2010-10-25 14:32:00,45,3
15065.0,168.73,1,2010-10-25 09:13:00,45,1
15068.0,623.49,2,2010-10-17 16:08:00,53,1
15070.0,737.0500000000001,3,2010-12-02 11:23:00,7,2
15071.0,473.49,2,2010-11-18 13:30:00,21,1
15072.0,187.51999999999998,1,2010-08-17 15:46:00,114,1
15074.0,817.46,2,2010-10-06 15:49:00,64,2
15076.0,566.89,2,2010-08-04 13:37:00,127,1
15080.0,546.25,2,2010-10-08 11:52:00,62,1
15082.0,93.35000000000001,1,2010-02-09 10:23:00,303,0
15084.0,965.2,2,2010-11-25 11:58:00,14,2
15085.0,347.54,1,2009-12-10 11:47:00,364,0
15086.0,218.53,2,2010-05-24 12:27:00,199,0
15091.0,565.9,2,2010-02-03 11:50:00,309,0
15092.0,318.65,1,2010-09-03 12:33:00,97,1
15094.0,83.0,2,2010-09-02 16:55:00,98,1
15097.0,660.27,2,2010-05-05 14:33:00,218,0
15101.0,1160.41,4,2010-07-12 10:46:00,150,3
15102.0,554.67,2,2010-06-27 12:16:00,165,0
15105.0,795.98,2,2010-10-05 14:12:00,65,2
15107.0,620.85,4,2010-12-02 13:45:00,7,3
15109.0,498.15000000000003,2,2010-05-09 13:44:00,214,0
15110.0,509.75,2,2010-11-01 10:31:00,38,1
15111.0,1163.39,3,2010-12-02 11:45:00,7,2
15112.0,209.4,1,2010-04-07 14:17:00,246,0
15114.0,639.56,2,2010-11-21 16:14:00,18,1
15115.0,191.74,1,2009-12-07 11:20:00,367,0
15117.0,934.19,3,2010-09-17 14:45:00,83,2
15124.0,266.63,2,2010-08-20 12:31:00,111,1
15126.0,449.49,2,2010-06-21 12:31:00,171,0
15127.0,304.97,1,2010-07-08 10:07:00,154,0
15128.0,312.68,1,2010-10-05 16:46:00,65,1
15131.0,80.28,1,2010-11-10 12:07:00,29,1
15133.0,824.48,2,2010-11-22 15:16:00,17,2
15134.0,208.3,2,2010-11-23 14:59:00,16,1
15135.0,166.63,1,2010-06-01 13:33:00,191,0
15137.0,823.4,2,2010-07-07 09:41:00,155,2
15138.0,502.52,1,2010-11-11 09:16:00,28,1
15140.0,889.44,1,2010-09-23 13:07:00,77,2
15143.0,304.18,1,2010-10-03 13:58:00,67,1
15149.0,1003.8100000000001,3,2010-05-11 13:51:00,212,2
15152.0,518.14,1,2010-01-07 15:15:00,336,0
15154.0,1091.99,2,2010-08-18 17:43:00,113,2
15155.0,383.96999999999997,1,2010-11-21 12:59:00,18,1
15157.0,718.04,2,2010-05-19 13:29:00,204,0
15158.0,204.62,1,2010-11-03 13:46:00,36,1
15160.0,431.11,3,2010-11-30 15:41:00,9,1
15161.0,119.92,1,2010-11-16 16:08:00,23,1
15162.0,312.9,1,2009-12-08 13:14:00,366,0
15164.0,1225.8700000000001,6,2010-11-15 17:11:00,24,3
15165.0,487.75,1,2010-12-01 14:03:00,8,1
15166.0,167.16,1,2010-08-29 12:31:00,102,1
15167.0,1496.67,4,2010-10-28 14:19:00,42,3
15169.0,569.22,2,2010-11-22 13:04:00,17,1
15170.0,81.15,1,2010-10-29 10:34:00,41,1
15174.0,345.71,1,2010-10-25 09:40:00,45,1
15176.0,988.04,1,2010-02-10 10:36:00,302,0
15177.0,948.93,1,2010-10-10 12:48:00,60,2
15180.0,816.9300000000001,3,2010-12-07 14:57:00,2,2
15181.0,510.72,2,2010-10-15 11:47:00,55,1
15183.0,639.93,3,2010-06-10 10:43:00,182,2
15184.0,283.19,2,2010-11-17 12:41:00,22,1
15186.0,991.7900000000001,3,2010-08-22 15:00:00,109,2
15188.0,310.43,1,2009-12-14 13:30:00,360,0
15189.0,1298.99,5,2010-11-23 18:47:00,16,3
15190.0,834.4399999999999,1,2010-10-01 13:09:00,69,2
15191.0,588.05,3,2010-09-02 15:37:00,98,2
15192.0,937.07,3,2010-12-09 14:56:00,0,2
15196.0,316.25,2,2010-10-03 10:50:00,67,1
15197.0,797.9,3,2010-11-10 11:55:00,29,2
15198.0,377.71,3,2010-10-27 10:32:00,43,1
15200.0,549.05,1,2010-08-02 09:38:00,129,1
15201.0,606.4100000000001,2,2010-09-26 10:50:00,74,1
15207.0,683.9200000000001,3,2010-10-19 13:29:00,51,2
15208.0,100.4,1,2010-10-12 12:17:00,58,1
15209.0,178.98000000000002,1,2009-12-09 17:26:00,365,0
15210.0,845.01,2,2010-11-26 09:09:00,13,2
15211.0,383.07,1,2010-12-09 16:08:00,0,1
15212.0,106.47999999999999,1,2010-11-28 10:45:00,11,1
15215.0,1687.49,4,2010-11-11 10:50:00,28,3
15216.0,389.49,1,2010-03-31 09:52:00,253,0
15217.0,426.24,1,2010-05-25 13:51:00,198,0
15219.0,379.7,1,2010-03-01 11:33:00,283,0
15223.0,662.2,3,2010-04-09 11:34:00,244,0
15224.0,549.28,3,2010-07-15 09:08:00,147,2
15227.0,1269.0900000000001,4,2010-11-08 13:31:00,31,3
15229.0,160.5,1,2010-05-02 13:50:00,221,0
15231.0,250.26,1,2010-03-28 15:12:00,256,0
15233.0,59.400000000000006,1,2010-11-03 13:36:00,36,1
